"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2023-06-14 10:12:20"
"Duration = 28.03:00:01"
"Readings = 4051"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005044"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-14_1005044_FC"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 069e0f5d-11ae-49ee-93c7-881554027ac3"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1026748)","Specific Conductivity (µS/cm) (1026748)","Salinity (PSU) (1026748)","Resistivity (Ω⋅cm) (1026748)","Density (g/cm³) (1026748)","Total Dissolved Solids (ppt) (1026748)","RDO Concentration (mg/L) (1003326)","RDO Saturation (%Sat) (1003326)","Oxygen Partial Pressure (Torr) (1003326)","Chlorophyll-a Fluorescence (RFU) (1007122)","pH (pH) (982931)","pH mV (mV) (982931)","ORP (mV) (982931)","Temperature (°C) (1005044)","External Voltage (V) (1005044)","Battery Capacity (%) (1005044)","Barometric Pressure (mm Hg) (1005044)"
"2023-06-17 10:12:20","38606.72","45086.64","29.35454","25.90223","1.021079","29.30632","8.05483","101.1191","140.2246","0.03886759","7.971654","-55.58014","117.2034","17.47531","0","91","754.8497"
"2023-06-17 10:22:20","38615.78","45094.87","29.36062","25.89615","1.021083","29.31167","8.012996","100.6021","139.5073","0.0433317","7.966065","-55.25827","121.3805","17.47765","0","91","754.8497"
"2023-06-17 10:32:20","38628.81","45095.98","29.36217","25.88741","1.021081","29.31239","7.918211","99.43985","137.8931","0.03935874","7.957585","-54.7719","122.6131","17.49167","0","91","754.8497"
"2023-06-17 10:42:20","38626.03","45089.19","29.35745","25.88928","1.021076","29.30797","7.839859","98.45975","136.5334","0.04049138","7.947817","-54.20923","121.8406","17.4952","0","91","754.8497"
"2023-06-17 10:52:20","38604.46","45096.29","29.36088","25.90375","1.021086","29.31259","7.807912","97.99998","135.9014","0.03842356","7.94635","-54.11863","120.5842","17.46309","0","91","754.8497"
"2023-06-17 11:02:20","38615.13","45100.57","29.36441","25.89659","1.021087","29.31537","7.886995","99.01003","137.3006","0.03944326","7.953848","-54.55256","119.8808","17.47123","0","91","754.8497"
"2023-06-17 11:12:20","38597.53","45087.45","29.35452","25.9084","1.021081","29.30684","7.918623","99.38699","137.8247","0.04366539","7.958917","-54.84343","117.8114","17.46384","0","91","754.8497"
"2023-06-17 11:22:20","38651.27","45092.74","29.36139","25.87237","1.021073","29.31028","7.96633","100.1004","138.8038","0.04032736","7.961251","-54.98886","119.4302","17.52097","0","91","754.8497"
"2023-06-17 11:32:20","38668.13","45090.55","29.36095","25.86109","1.021068","29.30886","7.953035","99.97496","138.626","0.04146321","7.958741","-54.84819","121.688","17.54273","0","91","754.8497"
"2023-06-17 11:42:20","38640.41","45090.95","29.35952","25.87964","1.021074","29.30912","7.906113","99.32178","137.7261","0.04283433","7.954879","-54.61931","123.028","17.51014","0","91","754.8497"
"2023-06-17 11:52:20","38712.42","45094.28","29.36617","25.8315","1.021061","29.31128","7.918374","99.63408","138.1449","0.04061585","7.955857","-54.69084","125.4336","17.59044","0","91","754.8497"
"2023-06-17 12:02:20","38749.09","45091.19","29.36633","25.80705","1.02105","29.30927","7.944236","100.0477","138.7102","0.0420495","7.958601","-54.85773","128.4019","17.6361","0","91","754.8497"
"2023-06-17 12:12:20","38847.65","45100.44","29.37852","25.74158","1.021035","29.31529","8.001528","100.9809","139.985","0.04462077","7.960859","-55.00793","128.4949","17.74129","0","91","754.8497"
"2023-06-17 12:22:20","38881.12","45095.36","29.3771","25.71942","1.021023","29.31198","8.037289","101.5173","140.7206","0.03856329","7.964267","-55.21297","120.8083","17.78523","0","91","754.8497"
"2023-06-17 12:32:20","39037.31","45103.01","29.39154","25.61652","1.020993","29.31696","8.056441","102.1079","141.5071","0.04168041","7.960064","-55.00317","120.1479","17.95887","0","91","754.8497"
"2023-06-17 12:42:20","39192.41","45120.23","29.41221","25.51514","1.02097","29.32815","8.01668","101.9337","141.2353","0.05220109","7.953964","-54.6813","119.6114","18.12156","0","91","754.8497"
"2023-06-17 12:52:20","39419.93","45124.11","29.42782","25.36788","1.02092","29.33067","8.026372","102.5744","142.0737","0.04095233","7.949699","-54.48341","117.8876","18.38163","0","91","754.8497"
"2023-06-17 13:02:20","39600.35","45125.84","29.43905","25.2523","1.020879","29.3318","8.055676","103.363","143.1258","0.04206974","7.943757","-54.17824","117.9949","18.5892","0","91","754.8497"
"2023-06-17 13:12:20","39742.26","45101.44","29.43024","25.16213","1.020826","29.31594","8.104174","104.354","144.4606","0.03527781","7.942079","-54.11625","115.3604","18.77879","0","91","754.8497"
"2023-06-17 13:22:20","39916.14","45105.47","29.44227","25.05252","1.020787","29.31856","8.144032","105.2672","145.6849","0.03805642","7.93647","-53.82776","113.527","18.9765","0","91","754.8497"
"2023-06-17 13:32:20","40010.39","45100.8","29.44405","24.99351","1.02076","29.31552","8.124706","105.2451","145.631","0.03124255","7.930309","-53.49159","116.4261","19.09071","0","91","754.8497"
"2023-06-17 13:42:20","40050.12","45081.6","29.43304","24.96871","1.020735","29.30304","8.088205","104.8955","145.1339","0.03495742","7.921017","-52.96469","117.7446","19.15664","0","91","754.8497"
"2023-06-17 13:52:20","40174.9","45079.68","29.43815","24.89116","1.020702","29.30179","8.009088","104.1596","144.0859","0.03117518","7.90511","-52.06823","116.3975","19.30354","0","91","754.8497"
"2023-06-17 14:02:20","40193.39","44999.22","29.38424","24.87971","1.020635","29.2495","7.913393","103.0848","142.5778","0.03301844","7.885813","-50.96674","114.1063","19.40847","0","91","754.8497"
"2023-06-17 14:12:20","40165.21","44962.37","29.35769","24.89717","1.020614","29.22554","7.808877","101.7176","140.6857","0.02863297","7.872038","-50.16804","116.9602","19.41399","0","91","754.8497"
"2023-06-17 14:22:20","40048.99","44795.79","29.23826","24.96942","1.020513","29.11726","7.68235","100.0701","138.3995","0.0292614","7.844494","-48.5754","117.139","19.45208","0","91","754.8497"
"2023-06-17 14:32:20","39941.57","44638.9","29.12594","25.03658","1.020418","29.01529","7.576784","98.70025","136.4975","0.03272815","7.820652","-47.19734","117.6135","19.49059","0","91","754.8497"
"2023-06-17 14:42:20","39801.07","44381.74","28.94369","25.12495","1.020253","28.84813","7.468048","97.37117","134.639","0.02662272","7.79134","-45.51172","117.3631","19.5963","0","90","754.8497"
"2023-06-17 14:52:20","39511.07","43913.67","28.61055","25.30936","1.01996","28.54389","7.360765","96.06061","132.7971","0.02953722","7.750027","-43.13469","116.3546","19.751","0","90","754.8497"
"2023-06-17 15:02:20","39083.59","43290.03","28.16536","25.58618","1.019581","28.13852","7.220831","94.27022","130.2913","0.03181834","7.697834","-40.12346","117.0341","19.91263","0","90","754.8497"
"2023-06-17 15:12:20","38554.44","42590.18","27.66444","25.93735","1.019168","27.68361","7.111547","92.78703","128.2176","0.02791524","7.653399","-37.55569","114.7763","20.03887","0","90","754.8497"
"2023-06-17 15:22:20","37866.65","41670.67","27.00831","26.40846","1.018624","27.08594","6.949882","90.6332","125.2076","0.02856074","7.588942","-33.82683","114.9241","20.22054","0","90","754.8497"
"2023-06-17 15:32:20","37187.57","40820.52","26.4015","26.89071","1.018133","26.53333","6.854875","89.27382","123.3075","0.03035698","7.531101","-30.47228","116.8815","20.34042","0","90","754.8497"
"2023-06-17 15:42:20","36728.27","40230.59","25.98196","27.22699","1.017789","26.14988","6.800184","88.51015","122.234","0.02962888","7.506037","-29.02269","119.9619","20.44208","0","90","754.8497"
"2023-06-17 15:52:20","36229.05","39580.17","25.52063","27.60216","1.017407","25.72711","6.745606","87.76546","121.1826","0.02777737","7.457593","-26.21174","120.3934","20.56719","0","90","754.8497"
"2023-06-17 16:02:20","35743.52","39024.66","25.12499","27.9771","1.017099","25.36603","6.68598","86.83731","119.8954","0.03005269","7.426785","-24.41883","121.9765","20.59798","0","90","754.8497"
"2023-06-17 16:12:20","35464.2","38736.52","24.91899","28.19745","1.016948","25.17874","6.592979","85.49242","118.0423","0.03037136","7.405298","-23.16475","127.3815","20.57715","0","90","754.8497"
"2023-06-17 16:22:20","35017.96","38291.41","24.60058","28.55678","1.01672","24.88942","6.510354","84.18001","116.2395","0.03525193","7.391131","-22.33505","133.0988","20.52419","0","90","754.8497"
"2023-06-17 16:32:20","34648.84","37916.06","24.33279","28.86099","1.016526","24.64544","6.396946","82.52846","113.9651","0.03114433","7.366217","-20.8807","133.0845","20.4885","0","90","754.8497"
"2023-06-17 16:42:20","34415.26","37670.54","24.15815","29.05688","1.016397","24.48585","6.302194","81.20303","112.137","0.03265246","7.347245","-19.77444","138.6873","20.47569","0","90","754.8497"
"2023-06-17 16:52:20","34144.72","37377.48","23.95024","29.2871","1.016241","24.29536","6.143465","79.05533","109.1718","0.03306604","7.326747","-18.57996","131.2582","20.47176","0","90","754.8497"
"2023-06-17 17:02:20","33720.62","36913.2","23.62152","29.65545","1.015991","23.99358","5.991573","76.95174","106.2668","0.03683212","7.298593","-16.93964","127.3505","20.47179","0","90","754.8497"
"2023-06-17 17:12:20","33562.48","36735.66","23.49613","29.79518","1.015895","23.87818","5.869179","75.3323","104.0296","0.03384304","7.285124","-16.15524","120.9037","20.47754","0","90","754.8497"
"2023-06-17 17:22:20","33463.01","36611.55","23.40896","29.88375","1.015824","23.79751","5.824506","74.74844","103.2202","0.03450441","7.273853","-15.49959","117.9902","20.49745","0","90","754.8497"
"2023-06-17 17:32:20","33471.4","36595.81","23.39874","29.87625","1.015808","23.78728","5.79177","74.36906","102.6912","0.03613877","7.273987","-15.50913","125.6649","20.53004","0","90","754.8497"
"2023-06-17 17:42:20","33457.19","36544.31","23.36365","29.88894","1.015769","23.7538","5.727043","73.58749","101.6047","0.03360707","7.257867","-14.57214","113.4435","20.57717","0","90","754.8497"
"2023-06-17 17:52:20","33465.9","36507.38","23.33922","29.88116","1.015736","23.7298","5.756606","74.04101","102.2214","0.03680184","7.266895","-15.10143","118.1618","20.63815","0","90","754.8497"
"2023-06-17 18:02:20","33295.82","36280.95","23.18076","30.0338","1.015602","23.58261","5.721958","73.60107","101.6057","0.03299049","7.251472","-14.20498","116.7552","20.69225","0","90","754.8497"
"2023-06-17 18:12:20","33413.4","36377.77","23.25023","29.92811","1.015644","23.64555","5.700407","73.41026","101.3358","0.03769203","7.254586","-14.38856","112.0655","20.73358","0","90","754.8497"
"2023-06-17 18:22:20","33269.38","36188.98","23.11806","30.05767","1.015534","23.52284","5.68281","73.18491","101.0182","0.03722508","7.236768","-13.35144","111.3025","20.7761","0","90","754.8497"
"2023-06-17 18:32:20","33114.64","35991.82","22.97996","30.19812","1.015419","23.39468","5.625104","72.43504","99.97717","0.03395038","7.225334","-12.68625","115.0409","20.81467","0","90","754.8497"
"2023-06-17 18:42:20","33332.3","36224.88","23.14454","30.00093","1.015543","23.54618","5.707082","73.56805","101.5402","0.03532813","7.247974","-14.00709","127.4935","20.81934","0","90","754.8497"
"2023-06-17 18:52:20","33138.35","36058.34","23.02546","30.17652","1.015467","23.43792","5.424504","69.79964","96.34776","0.03128582","7.232283","-13.08918","101.0362","20.76023","0","90","754.8497"
"2023-06-17 19:02:20","34932.53","38459.66","24.71035","28.62661","1.016885","24.99878","5.903794","75.92323","104.8895","0.03160824","7.42879","-24.50228","90.96304","20.19844","0","90","754.8497"
"2023-06-17 19:12:20","38247.34","43670.72","28.38107","26.14561","1.020094","28.38597","7.791161","99.16654","137.332","0.03462504","7.872857","-50.05836","93.26378","18.498","0","90","754.8497"
"2023-06-17 19:22:20","38632.01","44713.48","29.10532","25.88527","1.020794","29.06376","8.00853","101.1713","140.2238","0.03896056","7.941871","-53.93744","117.5777","17.87908","0","90","754.8497"
"2023-06-17 19:32:20","38639.88","45049.66","29.33176","25.88","1.021044","29.28228","8.036258","101.0189","140.0722","0.03966897","7.960782","-54.9674","99.33154","17.55065","0","90","754.8497"
"2023-06-17 19:42:20","38622.55","45082.91","29.35302","25.89161","1.021072","29.30389","8.042312","101.004","140.061","0.03940693","7.966496","-55.28688","94.21745","17.4974","0","90","754.8497"
"2023-06-17 19:52:20","38591.42","45146.05","29.39345","25.9125","1.021126","29.34493","8.011159","100.445","139.3035","0.03843889","7.969593","-55.44662","97.98924","17.39857","0","90","754.8497"
"2023-06-17 20:02:20","38580.56","45170.96","29.40948","25.91979","1.021147","29.36113","7.965949","99.81602","138.4377","0.03735618","7.969468","-55.43232","99.58664","17.36131","0","90","754.8497"
"2023-06-17 20:12:20","38585.89","45198.34","29.42818","25.91621","1.021166","29.37892","7.952994","99.62435","138.1755","0.038368","7.970819","-55.50623","108.6728","17.34039","0","90","754.8497"
"2023-06-17 20:22:20","38573.61","45195.46","29.42548","25.92446","1.021167","29.37705","7.940701","99.44687","137.9314","0.03933926","7.969244","-55.41325","107.7835","17.32901","0","90","754.8497"
"2023-06-17 20:32:20","38572.84","45200.58","29.42886","25.92497","1.021171","29.38038","7.933203","99.3435","137.789","0.0435806","7.97125","-55.52769","108.1101","17.32307","0","90","754.8497"
"2023-06-17 20:42:20","38575.47","45202.69","29.43044","25.92321","1.021172","29.38175","7.93815","99.40839","137.8789","0.04474314","7.972901","-55.62305","111.3121","17.32402","0","90","754.8497"
"2023-06-17 20:52:20","38574.45","45207.01","29.43327","25.92389","1.021175","29.38456","7.923285","99.21342","137.6094","0.04564436","7.970892","-55.50623","113.5079","17.31857","0","90","754.8497"
"2023-06-17 21:02:20","38557.25","45207.34","29.43241","25.93546","1.021179","29.38477","7.889002","98.7449","136.9631","0.04382577","7.967939","-55.33218","115.277","17.29833","0","90","754.8497"
"2023-06-17 21:12:20","38551.86","45218.7","29.43968","25.93909","1.021189","29.39216","7.852579","98.25999","136.2935","0.04174614","7.967087","-55.27973","112.7354","17.28086","0","90","754.8497"
"2023-06-17 21:22:20","38519.59","45214.98","29.43515","25.96081","1.021193","29.38974","7.816374","97.74039","135.5786","0.1007783","7.96244","-55.00555","111.0164","17.24718","0","90","754.8497"
"2023-06-17 21:32:20","38497.69","45222.37","29.43871","25.97558","1.021203","29.39454","7.778251","97.20419","134.8403","0.04331884","7.958823","-54.79097","114.6189","17.21453","0","90","754.8497"
"2023-06-17 21:42:20","38492.68","45237.77","29.44869","25.97897","1.021216","29.40455","7.751515","96.8364","134.3337","0.03967612","7.957608","-54.71706","114.2208","17.19356","0","90","754.8497"
"2023-06-17 21:52:20","38487.98","45236.71","29.44769","25.98214","1.021216","29.40386","7.742105","96.71013","134.1592","0.0452694","7.957333","-54.70037","113.6176","17.18916","0","90","754.8497"
"2023-06-17 22:02:20","38483.41","45235.11","29.44633","25.98523","1.021216","29.40282","7.711225","96.31651","133.6138","0.047771","7.95449","-54.53587","113.0978","17.18544","0","90","754.8497"
"2023-06-17 22:12:20","38478.8","45248.74","29.45516","25.98833","1.021227","29.41168","7.702384","96.1763","133.4225","0.04618311","7.954468","-54.5311","116.9125","17.1667","0","90","754.8497"
"2023-06-17 22:22:20","38467.01","45250.5","29.45559","25.9963","1.021231","29.41283","7.704124","96.16947","133.4156","0.04499126","7.952407","-54.4095","116.686","17.15132","0","90","754.8497"
"2023-06-17 22:32:20","38459.6","45243.52","29.45044","26.00131","1.021227","29.40829","7.671027","95.75031","132.8343","0.0463945","7.948812","-54.20208","115.8158","17.14961","0","90","754.8497"
"2023-06-17 22:42:20","38456.89","45243.31","29.45012","26.00314","1.021228","29.40815","7.617502","95.07668","131.9003","0.04163136","7.944351","-53.94459","115.215","17.14668","0","90","754.8497"
"2023-06-17 22:52:20","38454.39","45245.07","29.45114","26.00483","1.021229","29.40929","7.577802","94.57308","131.2024","0.04882691","7.940392","-53.71571","113.918","17.14206","0","90","754.8497"
"2023-06-17 23:02:20","38450.15","45236.15","29.44489","26.0077","1.021224","29.4035","7.566688","94.43795","131.0143","0.04953162","7.940256","-53.70855","113.2957","17.14593","0","90","754.8497"
"2023-06-17 23:12:20","38426.43","45221.97","29.43389","26.02375","1.021219","29.39428","7.564763","94.38285","130.9401","0.04636113","7.939761","-53.67756","112.1728","17.13242","0","90","754.8497"
"2023-06-17 23:22:20","38434.09","45230.52","29.4401","26.01857","1.021223","29.39984","7.540495","94.08443","130.526","0.04599082","7.936324","-53.47967","114.9933","17.13288","0","90","754.8497"
"2023-06-17 23:32:20","38362.02","45171.47","29.39595","26.06745","1.021195","29.36146","7.56227","94.28446","130.8077","0.04781562","7.937274","-53.52974","117.8638","17.10751","0","90","754.8497"
"2023-06-17 23:42:20","38405.04","45235.18","29.44135","26.03825","1.021233","29.40287","7.533646","93.92977","130.3177","0.04458753","7.935494","-53.42484","116.4595","17.09468","0","90","754.8497"
"2023-06-17 23:52:20","38395.2","45228.13","29.436","26.04492","1.02123","29.39828","7.529385","93.86562","130.2294","0.04537001","7.934515","-53.36761","118.9534","17.09021","0","90","754.8497"
"2023-06-18 00:02:20","38392.68","45223.09","29.43246","26.04663","1.021227","29.39501","7.479451","93.24473","129.3676","0.05063125","7.930327","-53.12681","125.9605","17.09225","0","90","754.8497"
"2023-06-18 00:12:20","38401.62","45229.83","29.43755","26.04057","1.02123","29.39939","7.433858","92.68607","128.5919","0.04598831","7.923609","-52.74057","128.7762","17.09597","0","90","754.8497"
"2023-06-18 00:22:20","38407.1","45240.17","29.44482","26.03685","1.021236","29.40611","7.395738","92.20787","127.9291","0.04568487","7.917204","-52.37103","127.6986","17.09215","0","90","754.8497"
"2023-06-18 00:32:20","38401.22","45236.98","29.44231","26.04084","1.021235","29.40404","7.306088","91.08224","126.368","0.04592598","7.904672","-51.64862","119.4946","17.08848","0","90","754.8497"
"2023-06-18 00:42:20","38403.55","45238.66","29.44358","26.03926","1.021236","29.40513","7.21868","89.99505","124.8595","0.04364722","7.895395","-51.11456","119.3682","17.08952","0","90","754.8497"
"2023-06-18 00:52:20","38402.41","45239.01","29.44374","26.04003","1.021236","29.40536","7.0973","88.47901","122.7564","0.04341125","7.877805","-50.10128","117.2129","17.08787","0","90","754.8497"
"2023-06-18 01:02:20","38400.77","45243.6","29.4467","26.04114","1.02124","29.40834","6.953518","86.67736","120.2577","0.04071668","7.855634","-48.82336","115.6894","17.08146","0","90","754.8497"
"2023-06-18 01:12:20","38380.74","45226.97","29.43429","26.05474","1.021232","29.39753","6.751681","84.14393","116.7438","0.03626557","7.826384","-47.13774","109.2521","17.07461","0","90","754.8497"
"2023-06-18 01:22:20","38357.22","45203.79","29.41727","26.07071","1.02122","29.38247","6.508561","81.09853","112.5191","0.03617297","7.789838","-45.0325","103.3894","17.07015","0","90","754.8497"
"2023-06-18 01:32:20","38359.59","45209.63","29.42132","26.0691","1.021224","29.38626","6.397074","79.7067","110.5885","0.03745258","7.768317","-43.79272","101.0195","17.06716","0","90","754.8497"
"2023-06-18 01:42:20","38347.6","45198.37","29.41302","26.07725","1.021218","29.37894","6.183095","77.03242","106.8784","0.03877629","7.73189","-41.69464","99.06689","17.06433","0","90","754.8497"
"2023-06-18 01:52:20","38337.73","45183.99","29.40277","26.08397","1.02121","29.36959","5.967417","74.34466","103.149","0.03580366","7.697437","-39.711","95.71472","17.06704","0","90","754.8497"
"2023-06-18 02:02:20","38317.65","45150.56","29.37911","26.09763","1.021189","29.34787","5.757864","71.73717","99.53005","0.03276249","7.658953","-37.49609","93.85983","17.07664","0","90","754.8497"
"2023-06-18 02:12:20","38293.32","45097.61","29.34213","26.11422","1.021155","29.31345","5.691532","70.92787","98.40424","0.03531884","7.637786","-36.28016","89.73518","17.10057","0","90","754.8497"
"2023-06-18 02:22:20","38224.55","44978.8","29.25826","26.1612","1.021083","29.23622","5.598914","69.78915","96.81986","0.03329032","7.593415","-33.72908","89.46101","17.13795","0","90","754.8497"
"2023-06-18 02:32:20","38127.48","44823.38","29.14812","26.2278","1.020989","29.1352","5.587358","69.65405","96.62746","0.03494816","7.579593","-32.93753","89.6875","17.17884","0","90","754.8497"
"2023-06-18 02:42:20","37941.89","44552.75","28.95539","26.35609","1.02083","28.95928","5.493403","68.4728","94.98251","0.03172089","7.546304","-31.02541","82.30368","17.23128","0","90","754.8497"
"2023-06-18 02:52:20","37668.77","44173.35","28.68464","26.54719","1.020609","28.71268","5.399642","67.27157","93.30925","0.03370384","7.51227","-29.07038","80.70866","17.2905","0","90","754.8497"
"2023-06-18 03:02:20","37275.87","43640.18","28.30415","26.82701","1.020301","28.36612","5.285576","65.79401","91.2512","0.03438767","7.470699","-26.68142","87.84215","17.3646","0","90","754.8497"
"2023-06-18 03:12:20","36701.11","42886.8","27.7664","27.24714","1.019871","27.87642","5.188649","64.48332","89.42384","0.03449859","7.428225","-24.24002","81.51213","17.44852","0","90","754.8497"
"2023-06-18 03:22:20","35939.6","41904.39","27.06643","27.82446","1.019313","27.23786","5.058848","62.72614","86.97601","0.03559167","7.372075","-21.00945","80.37488","17.54749","0","90","754.8497"
"2023-06-18 03:32:20","35397.75","41209.54","26.57254","28.25038","1.01892","26.7862","4.948575","61.25829","84.93317","0.03164225","7.335665","-18.91375","81.64565","17.61623","0","90","754.8497"
"2023-06-18 03:42:20","34902.91","40579.67","26.12562","28.65091","1.018565","26.37679","4.850607","59.95372","83.11803","0.0315381","7.302173","-16.98494","80.98285","17.67583","0","90","754.8497"
"2023-06-18 03:52:20","34592.25","40187.52","25.8477","28.90821","1.018345","26.12189","4.755442","58.7189","81.40247","0.03165283","7.277682","-15.5735","87.32001","17.71052","0","90","754.8497"
"2023-06-18 04:02:20","34194.57","39701.88","25.50331","29.24441","1.018076","25.80622","4.68062","57.70555","79.99487","0.03293467","7.248206","-13.87358","86.04686","17.73735","0","90","754.8497"
"2023-06-18 04:12:20","34062.85","39548.78","25.39451","29.3575","1.017993","25.70671","4.626038","56.99551","79.01053","0.03254858","7.235979","-13.16786","87.52982","17.73754","0","90","754.8497"
"2023-06-18 04:22:20","33957.17","39434.31","25.31279","29.44886","1.017933","25.6323","4.576565","56.34796","78.11383","0.03317252","7.226816","-12.63857","92.54852","17.72813","0","90","754.8497"
"2023-06-18 04:32:20","33810.45","39272.34","25.19738","29.57666","1.017847","25.52702","4.51346","55.52209","76.9699","0.03341509","7.212117","-11.7898","90.99881","17.71846","0","90","754.8497"
"2023-06-18 04:42:20","33676.63","39129.85","25.09564","29.69419","1.017773","25.4344","4.447477","54.66101","75.77766","0.03333053","7.200271","-11.10554","88.40958","17.70355","0","90","754.8497"
"2023-06-18 04:52:20","33579.4","39032.61","25.0259","29.78016","1.017724","25.3712","4.418635","54.26464","75.22992","0.03107932","7.191772","-10.6144","89.90208","17.68539","0","90","754.8497"
"2023-06-18 05:02:20","33523.81","38983.62","24.99041","29.82955","1.017701","25.33936","4.347387","53.35946","73.97675","0.03290396","7.18604","-10.28299","89.7948","17.66733","0","90","754.8497"
"2023-06-18 05:12:20","33425.23","38889.89","24.92295","29.91752","1.017655","25.27843","4.278491","52.46772","72.74275","0.03918022","7.178824","-9.865761","96.41806","17.64313","0","90","754.8497"
"2023-06-18 05:22:20","33315.21","38788.08","24.84954","30.01632","1.017606","25.21225","4.239152","51.93157","72.00223","0.0335253","7.169833","-9.346008","92.28389","17.61274","0","90","754.8497"
"2023-06-18 05:32:20","33302.58","38782.01","24.84482","30.0277","1.017605","25.20831","4.19612","51.39301","71.25643","0.0282843","7.166574","-9.157658","88.85304","17.60273","0","90","754.8497"
"2023-06-18 05:42:20","33223.8","38714.04","24.79552","30.0989","1.017573","25.16413","4.147663","50.75706","70.3772","0.02828224","7.160762","-8.821487","96.4276","17.57512","0","90","754.8497"
"2023-06-18 05:52:20","33152.39","38658.36","24.75475","30.16373","1.017549","25.12794","4.131228","50.512","70.04029","0.02968438","7.154992","-8.487701","96.02229","17.54313","0","90","754.8497"
"2023-06-18 06:02:20","33064.56","38578.34","24.69701","30.24386","1.017511","25.07592","4.085224","49.90678","69.20338","0.03012427","7.149631","-8.177757","99.65579","17.51706","0","90","754.8497"
"2023-06-18 06:12:20","33021.14","38549.92","24.67581","30.28363","1.017501","25.05745","4.061236","49.58221","68.7556","0.02913302","7.147452","-8.051395","102.6622","17.49117","0","90","754.8497"
"2023-06-18 06:22:20","32955.11","38488.77","24.63177","30.34431","1.017471","25.0177","4.058625","49.5193","68.67001","0.02995979","7.143823","-7.841587","99.19803","17.4726","0","90","754.8497"
"2023-06-18 06:32:20","32905.3","38443.07","24.59883","30.39024","1.017449","24.988","4.06021","49.51472","68.66494","0.02727116","7.142631","-7.772446","101.0625","17.45805","0","90","754.8497"
"2023-06-18 06:42:20","32837.22","38372.57","24.54853","30.45325","1.017413","24.94217","4.041747","49.26434","68.31863","0.02650471","7.140031","-7.622242","103.2225","17.44749","0","90","754.8497"
"2023-06-18 06:52:20","32774.19","38300.27","24.49736","30.51181","1.017375","24.89518","4.059489","49.46395","68.59559","0.03335425","7.137385","-7.469654","100.9289","17.44592","0","90","754.8497"
"2023-06-18 07:02:20","32721.48","38230.13","24.4482","30.56096","1.017335","24.84959","4.089741","49.82755","69.09894","0.03070113","7.136595","-7.424355","103.4228","17.45593","0","90","754.8497"
"2023-06-18 07:12:20","32808.75","38318.16","24.5111","30.47968","1.017379","24.9068","4.127436","50.32185","69.78296","0.02884499","7.137539","-7.479191","107.5641","17.47221","0","90","754.8497"
"2023-06-18 07:22:20","32724.48","38197.46","24.42688","30.55816","1.017309","24.82835","4.156229","50.6731","70.2677","0.02879864","7.134881","-7.326603","105.7021","17.49836","0","90","754.8497"
"2023-06-18 07:32:20","32810","38287.23","24.49083","30.47851","1.017355","24.8867","4.121636","50.28228","69.72469","0.02554696","7.141036","-7.681847","104.5768","17.51013","0","90","754.8497"
"2023-06-18 07:42:20","32734.3","38161.85","24.40401","30.549","1.017279","24.8052","4.386983","53.537","74.23376","0.02804695","7.149117","-8.149147","121.5116","17.55369","0","90","754.8497"
"2023-06-18 07:52:20","32789.11","38245.98","24.46248","30.49793","1.017329","24.85989","4.219679","51.48948","71.39688","0.02940718","7.145119","-7.917881","109.1449","17.52994","0","90","754.8497"
"2023-06-18 08:02:20","32765.52","38168.43","24.4101","30.51989","1.017276","24.80948","4.15747","50.77277","70.39774","0.02997789","7.142942","-7.793903","112.6043","17.58877","0","90","754.8497"
"2023-06-18 08:12:20","32373.33","37507.37","23.95315","30.88963","1.016872","24.37979","4.987467","61.03251","84.59631","0.02826659","7.178671","-9.863377","96.69701","17.83346","0","90","754.8497"
"2023-06-18 08:22:20","33925.17","39110.7","25.09671","29.47664","1.017693","25.42196","5.39039","66.70774","92.43539","0.02720186","7.30385","-17.10415","89.12245","18.05832","0","90","754.8497"
"2023-06-18 08:32:20","38042.79","43842.77","28.48545","26.28619","1.020274","28.4978","7.588854","95.87128","132.8439","0.03776167","7.804761","-46.05055","86.71443","18.0738","0","90","754.8497"
"2023-06-18 08:42:20","38669.71","44840.94","29.1933","25.86003","1.020881","29.14661","7.630817","96.29388","133.4784","0.03323765","7.872182","-49.89862","93.13504","17.7945","0","90","754.8497"
"2023-06-18 08:52:20","38675.25","45007.44","29.30557","25.85633","1.021004","29.25484","7.590051","95.54817","132.4723","0.03659416","7.887907","-50.77839","95.76003","17.63392","0","90","754.8497"
"2023-06-18 09:02:20","38688.59","45081.43","29.35608","25.84741","1.021056","29.30293","7.564677","95.15062","131.931","0.03425797","7.895647","-51.21469","102.2855","17.57558","0","90","754.8497"
"2023-06-18 09:12:20","38698.64","45081.61","29.35682","25.8407","1.021054","29.30305","7.596005","95.56631","132.5054","0.03533242","7.904869","-51.74875","101.2985","17.58707","0","90","754.8497"
